donor_id,blood_type,city,state,latitude,longitude,last_donation_days_ago,contact
D805_012,B+,Udupi,Karnataka,13.364990233979638,74.73042669030201,72,+919948819586
D805_013,B-,Udupi,Karnataka,13.291771187251278,74.73087883227888,175,+918186817839
D805_014,AB+,Udupi,Karnataka,13.32390578339657,74.78579279303634,63,+917992578905
D806_000,A-,Ankola,Karnataka,14.641079498266702,74.35021890385458,127,+917670717310
D806_001,A-,Ankola,Karnataka,14.612576160772656,74.30734087326833,78,+919968242355
D806_002,A-,Ankola,Karnataka,14.672002542010569,74.3180132497292,144,+918359081146
D806_003,O+,Ankola,Karnataka,14.616416117198266,74.33604597698192,149,+919592971939
D806_004,O-,Ankola,Karnataka,14.614680135063052,74.26716527926058,176,+917049884316
D806_005,O-,Ankola,Karnataka,14.653102938060638,74.30390260817731,31,+917999655016
D807_000,B+,Karwar,Karnataka,14.847539907952722,74.17945446587818,121,+918566810902
D807_001,A-,Karwar,Karnataka,14.814467259295295,74.1228998347439,124,+918552678596
D807_002,O+,Karwar,Karnataka,14.778225737191772,74.14489601523849,76,+917120820694
D807_003,B+,Karwar,Karnataka,14.84791159470282,74.17694422691885,68,+918616507002
D807_004,A-,Karwar,Karnataka,14.772715246921102,74.1211013197876,152,+918818623936
D807_005,B+,Karwar,Karnataka,14.796768277519464,74.09644095796142,35,+917830086378
D807_006,AB-,Karwar,Karnataka,14.811313037852969,74.10843485277262,123,+919853115048
D807_007,A+,Karwar,Karnataka,14.804003839493586,74.08822500941811,107,+918447966680
D807_008,B+,Karwar,Karnataka,14.780133509370382,74.12927900965074,79,+919930325385
D807_009,O-,Karwar,Karnataka,14.783604465666416,74.17818290724784,156,+918356816510
D807_010,AB-,Karwar,Karnataka,14.861670807632002,74.1319439130238,164,+919251024638
D807_011,AB+,Karwar,Karnataka,14.848850181444687,74.13506381029804,59,+918070625615
D807_012,AB-,Karwar,Karnataka,14.864363450583912,74.11140484477293,55,+917486730435
D807_013,A-,Karwar,Karnataka,14.793088825861156,74.15201188246421,53,+917498257206
D807_014,O+,Karwar,Karnataka,14.837454880577479,74.12975511102537,70,+918564488667
D808_000,AB-,Karwar,Karnataka,14.299413351750943,74.53306168413793,136,+917875706279
D808_001,A-,Karwar,Karnataka,14.370038910743201,74.48852729835464,143,+918132573240
D808_002,A+,Karwar,Karnataka,14.34596931888481,74.48175972790479,53,+918379442392
D808_003,O-,Karwar,Karnataka,14.343195406368304,74.49580586475697,109,+919042626203
D808_004,B-,Karwar,Karnataka,14.303146631257118,74.53080908636593,31,+919789706224
D808_005,AB-,Karwar,Karnataka,14.318061698121825,74.53216663726047,53,+918982155000
D808_006,AB+,Karwar,Karnataka,14.288156590000314,74.50655612758734,37,+917157929965
D808_007,A-,Karwar,Karnataka,14.344940316751691,74.48672448309428,59,+919286029881
D808_008,A-,Karwar,Karnataka,14.344196654801642,74.49376573655542,86,+919791630114
D809_000,B+,Kumta,Karnataka,14.382238944970409,74.37688426513215,146,+918365374327
D809_001,AB+,Kumta,Karnataka,14.415043206876478,74.43630339451651,150,+918114665230
D809_002,A+,Kumta,Karnataka,14.38564273499151,74.35882770162132,33,+919791556001
D809_003,O+,Kumta,Karnataka,14.464856382953233,74.43055984175494,111,+917245890082
D809_004,B+,Kumta,Karnataka,14.464457641410705,74.35995726809504,142,+918808807303
D809_005,B-,Kumta,Karnataka,14.406401061486624,74.42129519213556,101,+918301189823
D810_000,A-,Sirsi,Karnataka,14.607732889869313,74.89819458934193,47,+918361949731
D810_001,AB+,Sirsi,Karnataka,14.67664788637258,74.81278738650336,104,+919268469919
D810_002,B+,Sirsi,Karnataka,14.605267451826581,74.88263388233116,67,+919766907219
D810_003,O+,Sirsi,Karnataka,14.59501459669705,74.80566669639738,138,+917340308071
D810_004,O+,Sirsi,Karnataka,14.62241813709409,74.82076958632406,138,+919566661355
D810_005,A-,Sirsi,Karnataka,14.64517635324187,74.83213200045677,119,+917639125425
D810_006,O+,Sirsi,Karnataka,14.674319989906433,74.84059494640793,90,+918368385779
D810_007,A-,Sirsi,Karnataka,14.666935121242973,74.84786265466158,67,+918824021460
D810_008,O-,Sirsi,Karnataka,14.601217488925196,74.89088117450048,95,+917423266947
D810_009,O+,Sirsi,Karnataka,14.640433815870665,74.82978532863422,140,+918847472162
D810_010,O-,Sirsi,Karnataka,14.646942424054687,74.82713726346496,38,+917412868581
D810_011,AB-,Sirsi,Karnataka,14.680424974271812,74.89118296728574,84,+917447646241
D810_012,O+,Sirsi,Karnataka,14.646461737631329,74.87262100521134,87,+918039809554
D810_013,A+,Sirsi,Karnataka,14.67703291081575,74.85267019119803,56,+919937505620
D810_014,AB-,Sirsi,Karnataka,14.635937871516521,74.85599826290924,41,+919939907533
D811_000,AB+,Yadgir,Karnataka,16.708140303600874,77.14444081349833,145,+919262966709
D811_001,A+,Yadgir,Karnataka,16.730217948213514,77.15824795816475,88,+918386031572
D811_002,O+,Yadgir,Karnataka,16.751634372577342,77.17247937163692,101,+918032703157
D811_003,O+,Yadgir,Karnataka,16.77300243873657,77.1258099417144,90,+919810590847
D811_004,B-,Yadgir,Karnataka,16.74599090903474,77.14899616230969,150,+917147868475
D811_005,AB+,Yadgir,Karnataka,16.752985309962693,77.12472308765179,54,+918558266297
D811_006,A-,Yadgir,Karnataka,16.76936509850813,77.17287125668216,91,+919077420981
D811_007,A+,Yadgir,Karnataka,16.728200308544494,77.08910770429418,111,+919420252588
D811_008,AB-,Yadgir,Karnataka,16.70464312398175,77.17989166537603,84,+917496392408
D811_009,O-,Yadgir,Karnataka,16.76492686184626,77.14439888444078,162,+919991579160
D812_000,A+,Alappuzha,Kerala,9.690887160029645,76.32541589585055,98,+919425193511
D812_001,O-,Alappuzha,Kerala,9.689537968041899,76.3552892057079,35,+918521743233
D812_002,O-,Alappuzha,Kerala,9.665421262783601,76.34662073176017,38,+919156890396
D812_003,O+,Alappuzha,Kerala,9.661803258467675,76.3049009071163,47,+918710343778
D812_004,A+,Alappuzha,Kerala,9.656784818739954,76.31011797452966,159,+919604225358
D812_005,O+,Alappuzha,Kerala,9.624808475406006,76.38355980323834,74,+917407374517
D812_006,O-,Alappuzha,Kerala,9.703295570526098,76.293092371974,53,+919963518240
D812_007,B+,Alappuzha,Kerala,9.691079352873063,76.34084895732879,127,+919626003748
D812_008,A+,Alappuzha,Kerala,9.656487272022412,76.36947494074234,36,+917382380567
D812_009,B+,Alappuzha,Kerala,9.713114665659592,76.3717369928286,61,+918977187906
D812_010,O-,Alappuzha,Kerala,9.677379575189132,76.37738869663085,179,+917637888791
D812_011,B-,Alappuzha,Kerala,9.641253678926029,76.29770008025892,71,+918414434436
D813_000,AB-,Alappuzha,Kerala,9.4274106334956,76.32048241645879,154,+919964090992
D813_001,O-,Alappuzha,Kerala,9.507997787683198,76.40944348023447,84,+917529510987
D813_002,B+,Alappuzha,Kerala,9.482616979347526,76.39018189333531,138,+918121869776
D813_003,B-,Alappuzha,Kerala,9.441637146438019,76.33769839680397,53,+919803367704
D813_004,B-,Alappuzha,Kerala,9.428107698532592,76.35180633502935,156,+919112684876
D813_005,AB-,Alappuzha,Kerala,9.500002082002435,76.3382413171933,89,+917434786000
D813_006,B+,Alappuzha,Kerala,9.414896842666854,76.34551456896294,109,+917148975790
D813_007,B-,Alappuzha,Kerala,9.503348605068872,76.34634190000433,142,+918587488302
D813_008,AB-,Alappuzha,Kerala,9.420260855391323,76.39114241212782,160,+918234753324
D813_009,O-,Alappuzha,Kerala,9.418751729383706,76.40619448263081,66,+918414274387
D813_010,B+,Alappuzha,Kerala,9.480019181312054,76.40494301392101,175,+918417370883
D814_000,O-,Chengannur,Kerala,9.245336396584843,76.6310906181438,30,+919937218690
D814_001,AB-,Chengannur,Kerala,9.258884027877416,76.62632466295535,170,+919606519092
D814_002,AB+,Chengannur,Kerala,9.238985339876686,76.6246222583478,87,+919098364070
D814_003,AB-,Chengannur,Kerala,9.26794411697417,76.59163515247668,83,+917955746292
D814_004,A-,Chengannur,Kerala,9.25167455205698,76.6143535236563,163,+917306843570
D814_005,B+,Chengannur,Kerala,9.21795372739696,76.57831395466495,62,+917437989809
D814_006,B-,Chengannur,Kerala,9.275007278451053,76.55132448648025,48,+917126190656
D814_007,O-,Chengannur,Kerala,9.228219385547277,76.640805913746,151,+919905102094
D815_000,O+,Chenganoor,Kerala,9.295395568579396,76.64312721927087,75,+919256021524
D815_001,A-,Chenganoor,Kerala,9.271948061881012,76.59939338967114,103,+917541604076
D815_002,B-,Chenganoor,Kerala,9.34050520804206,76.67608488172992,76,+919395371533
D815_003,B-,Chenganoor,Kerala,9.3072672564821,76.61762541566975,153,+919038012696
D815_004,O+,Chenganoor,Kerala,9.275614955552197,76.66854663372767,45,+917450227500
D816_000,A+,Cherthala,Kerala,9.710523083095842,76.38639650337385,152,+919413157277
D816_001,B-,Cherthala,Kerala,9.660097494824209,76.30584759911184,142,+917967188594
D816_002,AB+,Cherthala,Kerala,9.693700777341666,76.36296233393286,58,+917798020960
D816_003,AB+,Cherthala,Kerala,9.677075228522781,76.34048843872033,65,+919651158518
D816_004,AB-,Cherthala,Kerala,9.61888562656371,76.29957294700381,83,+917995939021
D816_005,AB-,Cherthala,Kerala,9.696370005654883,76.31906161071102,49,+919570829903
D816_006,B-,Cherthala,Kerala,9.666156228276426,76.30863623320373,169,+919739971812
D816_007,AB-,Cherthala,Kerala,9.700914707973919,76.36929692385932,101,+919335301305
D817_000,B-,Mavelikkara,Kerala,9.277116074831177,76.51563173564392,54,+919882538770
D817_001,O+,Mavelikkara,Kerala,9.23738785275919,76.50171289981108,94,+918573011872
D817_002,O+,Mavelikkara,Kerala,9.20093635230656,76.55672518376656,110,+917065523653
D817_003,O-,Mavelikkara,Kerala,9.289196189928768,76.56291479820244,33,+918382590554
D817_004,B+,Mavelikkara,Kerala,9.283224621829975,76.56281494321736,159,+919369832831
D817_005,A-,Mavelikkara,Kerala,9.275724466788391,76.47383635642736,55,+919385450798
D818_000,B-,Vandanam,Kerala,9.41800144128617,76.32980212253574,174,+917585324332
D818_001,O+,Vandanam,Kerala,9.415469474338266,76.35675693801088,166,+919376549525
D818_002,O-,Vandanam,Kerala,9.417798520621247,76.37123311091914,72,+917941378711
D818_003,A-,Vandanam,Kerala,9.465464392215177,76.34021786039726,148,+918266100782
D818_004,O-,Vandanam,Kerala,9.454679188399727,76.37828705657459,55,+918008707960
D818_005,A+,Vandanam,Kerala,9.410878819436524,76.29921469322339,85,+918765083184
D818_006,AB-,Vandanam,Kerala,9.372339394803161,76.38661768463834,136,+919998337016
D819_000,B-,Aluva,Kerala,10.046636070606015,76.39536907406162,84,+917296730810
D819_001,A-,Aluva,Kerala,10.13746496319797,76.43698285191836,140,+919535244643
D819_002,O-,Aluva,Kerala,10.111931325879855,76.34061817469176,115,+918051849967
D819_003,B-,Aluva,Kerala,10.110214727677471,76.42216435210531,155,+918097938140
D819_004,B-,Aluva,Kerala,10.086341605178188,76.40033889838199,44,+919003655292
D819_005,B-,Aluva,Kerala,10.086139541766222,76.40116445592307,32,+917907129171
D819_006,AB+,Aluva,Kerala,10.047327262242696,76.39190722123688,37,+917588953299
D819_007,A+,Aluva,Kerala,10.0662545720346,76.4300161778945,43,+919222043334
D819_008,A+,Aluva,Kerala,10.085256801873356,76.41870709413877,63,+918679992671
D819_009,O+,Aluva,Kerala,10.082451588116417,76.40733926291014,76,+917545369888
D819_010,AB+,Aluva,Kerala,10.093463055466128,76.43122976430472,106,+918047260902
D820_000,O-,Alwaye,Kerala,10.061212986660786,76.34765095428043,122,+918410790002
D820_001,A+,Alwaye,Kerala,10.08867986268236,76.39430171734044,64,+918651801409
D820_002,A-,Alwaye,Kerala,10.068089561308554,76.38663549327164,142,+917682499466
D820_003,O-,Alwaye,Kerala,10.102819593040655,76.38646140092754,38,+919599911457
D820_004,B-,Alwaye,Kerala,10.08652863715932,76.40272136402294,35,+918377917276
D820_005,A-,Alwaye,Kerala,10.111988022009857,76.38054394130612,32,+918779884618
D820_006,O+,Alwaye,Kerala,10.082918932654792,76.34873453347916,168,+918918554455
D821_000,AB-,Alwaye,Kerala,10.06698099125101,76.41175132574762,50,+917144380787
D821_001,O+,Alwaye,Kerala,10.046180185140004,76.40792083954716,110,+918552900981
D821_002,O-,Alwaye,Kerala,10.132951075617274,76.3787441280251,51,+918803144234
D821_003,O+,Alwaye,Kerala,10.041588976173502,76.39085238681523,153,+917208319791
D821_004,AB+,Alwaye,Kerala,10.105225861708055,76.39203523737105,59,+919583071898
D821_005,A+,Alwaye,Kerala,10.133102557313089,76.31454966911258,92,+917962402389
D821_006,A-,Alwaye,Kerala,10.070949147811298,76.31547291695475,95,+919702163870
D821_007,A+,Alwaye,Kerala,10.079386854160306,76.36002150942532,167,+919452044719
D821_008,O+,Alwaye,Kerala,10.1189697981922,76.33932289942824,48,+918861410158
D821_009,O+,Alwaye,Kerala,10.09254172042902,76.31270173878904,121,+917210555784
D821_010,A+,Alwaye,Kerala,10.129572997725276,76.3158870088051,33,+918257947562
D821_011,O+,Alwaye,Kerala,10.125552480454255,76.3373379318909,135,+918984111718
D821_012,B-,Alwaye,Kerala,10.070196084742513,76.40892295299348,128,+918892877261
D822_000,O-,Angamaly,Kerala,10.181023812476193,76.36849539697522,73,+919369089770
D822_001,B+,Angamaly,Kerala,10.226362741371707,76.37992153989985,178,+917577893509
D822_002,AB-,Angamaly,Kerala,10.182600182508022,76.34860555423602,110,+917826420928
D822_003,A+,Angamaly,Kerala,10.210063037049855,76.40053381394043,165,+917339817289
D822_004,A-,Angamaly,Kerala,10.157458830545238,76.42953513020124,52,+918649512269
D822_005,B+,Angamaly,Kerala,10.20852139583489,76.37757656326225,120,+919391750603
D822_006,O-,Angamaly,Kerala,10.197009414848313,76.40045623752005,60,+918324033367
D822_007,A-,Angamaly,Kerala,10.17421483186311,76.34244343046127,91,+917303388695
D822_008,O+,Angamaly,Kerala,10.147510614885057,76.38357376329225,157,+918179066350
D822_009,AB-,Angamaly,Kerala,10.226070647680642,76.43735363731751,153,+919840278972
D823_000,A-,Cheranalloor,Kerala,10.05653034581747,76.29659312354148,78,+917982256753
D823_001,B-,Cheranalloor,Kerala,10.006109971799566,76.27337165941387,70,+919026408213
D823_002,B+,Cheranalloor,Kerala,10.03016815115077,76.32385588976364,44,+917427951407
D823_003,O+,Cheranalloor,Kerala,10.086009032308612,76.25532136800804,135,+919549983709
D823_004,O+,Cheranalloor,Kerala,10.030493370076984,76.32235039510043,137,+919169286040
D823_005,O+,Cheranalloor,Kerala,10.062264385860555,76.23591475993445,76,+919853047408
D823_006,B-,Cheranalloor,Kerala,10.01246803496433,76.31698819445955,168,+917289096554
D823_007,B-,Cheranalloor,Kerala,10.080340659015485,76.29078651069565,52,+918167613630
D823_008,AB-,Cheranalloor,Kerala,10.087299763008401,76.28708467384891,101,+917674820351
D823_009,AB-,Cheranalloor,Kerala,10.068762617903888,76.25997647780055,178,+919468295436
D823_010,O+,Cheranalloor,Kerala,10.085490851537363,76.25744872825638,53,+919277503397
D824_000,A+,Ernakulam,Kerala,10.010886039169197,76.28913624971777,108,+918329447452
D824_001,O-,Ernakulam,Kerala,10.007052566258505,76.31808644762594,128,+918095511471
D824_002,B-,Ernakulam,Kerala,10.010175931757395,76.31124877863756,133,+917664290011
D824_003,AB-,Ernakulam,Kerala,9.977993988585027,76.29609498045788,104,+919046942072
D824_004,AB-,Ernakulam,Kerala,9.961708720850348,76.29555296913432,92,+919050163660
D824_005,O+,Ernakulam,Kerala,10.007349057502514,76.2786951262208,137,+917883809092
D824_006,A+,Ernakulam,Kerala,9.954141904179268,76.25911159693563,145,+917635722243
D824_007,A-,Ernakulam,Kerala,9.978269280893159,76.3171932831951,119,+918952399654
D824_008,AB+,Ernakulam,Kerala,9.934658666911572,76.28551588215433,61,+918917131383
D824_009,AB-,Ernakulam,Kerala,9.965500708106049,76.27746609521476,108,+918825803074
D824_010,A+,Ernakulam,Kerala,9.991186223959724,76.23985441559805,132,+917517506521
D824_011,O-,Ernakulam,Kerala,9.938347183777143,76.3155533736856,78,+917541937172
D824_012,B-,Ernakulam,Kerala,9.933301393602374,76.27521584287264,117,+919488378422
D824_013,A+,Ernakulam,Kerala,9.975073731862507,76.26719668206238,157,+918921996396
D825_000,A-,Ernakulam,Kerala,9.899371794262551,76.27003779356167,177,+919802903524
D825_001,B-,Ernakulam,Kerala,9.976406355794316,76.3059295341412,141,+919800827810
D825_002,AB-,Ernakulam,Kerala,9.901396815899949,76.26286209469274,136,+918191735847
D825_003,AB-,Ernakulam,Kerala,9.993353251654653,76.32423120680374,144,+917476668821
D825_004,A+,Ernakulam,Kerala,9.93229975455153,76.27758914251622,99,+919010346855
D825_005,B+,Ernakulam,Kerala,9.993682331792169,76.33216320601532,44,+917078476395
D825_006,O-,Ernakulam,Kerala,9.93360878889739,76.26077088167528,51,+919653010077
D825_007,A+,Ernakulam,Kerala,9.960745951335433,76.31098489242419,102,+919971995106
D825_008,O-,Ernakulam,Kerala,9.942585094806494,76.26493792351057,167,+918590006328
D825_009,B-,Ernakulam,Kerala,9.94581714731605,76.32753876248042,129,+918147256805
D826_000,O-,Ernakulam,Kerala,9.998523213053765,76.28714888256937,98,+919873779438
D826_001,AB+,Ernakulam,Kerala,10.059083321105128,76.347418680195,151,+919890990337
D826_002,B-,Ernakulam,Kerala,9.989062579876837,76.2872923986184,134,+918166028056
D826_003,A+,Ernakulam,Kerala,10.035718232605966,76.35175043850127,77,+917113321263
D826_004,O-,Ernakulam,Kerala,10.0600614261602,76.33150069524523,174,+919945599423
D826_005,B+,Ernakulam,Kerala,10.011902086667222,76.32683906251388,145,+917561528520
D826_006,B+,Ernakulam,Kerala,10.012340267576183,76.31064446030517,165,+919887297858
D826_007,AB-,Ernakulam,Kerala,9.970879124349025,76.32520486116991,159,+919495670986
D826_008,B+,Ernakulam,Kerala,10.03839810808167,76.31797740193828,99,+918831283807
D826_009,A+,Ernakulam,Kerala,9.988335526578538,76.3459785087974,133,+919620478055
D826_010,A+,Ernakulam,Kerala,10.043655913335847,76.27220604883905,168,+918995802002
D826_011,O+,Ernakulam,Kerala,9.991280287445901,76.27071393735253,141,+919577264522
D826_012,B-,Ernakulam,Kerala,10.034056384668618,76.25808432661675,103,+919069942283
D827_000,A-,Ernakulam,Kerala,9.981459208358531,76.26049041771468,131,+919129145856
D827_001,O+,Ernakulam,Kerala,9.952180648318615,76.28719425420636,149,+918804208716
D827_002,A-,Ernakulam,Kerala,9.996865897225154,76.27705611812263,103,+919922097554
D827_003,O-,Ernakulam,Kerala,9.940394687060454,76.3217324700376,139,+919021796544
D827_004,O-,Ernakulam,Kerala,9.998962469791362,76.2725238478722,74,+917425667791
D827_005,A-,Ernakulam,Kerala,9.973092315925518,76.29940190487548,129,+919277030169
D827_006,AB-,Ernakulam,Kerala,10.00071223889317,76.25228937942111,45,+917229655367
D827_007,A+,Ernakulam,Kerala,9.94033747827605,76.24442821967068,152,+917926677385
D827_008,A+,Ernakulam,Kerala,9.952365909933464,76.33279118434112,108,+919062980871
D827_009,B-,Ernakulam,Kerala,9.956008996950032,76.3368195923182,106,+919466248581
D827_010,O+,Ernakulam,Kerala,10.000575779104327,76.24786390616622,74,+917016238562
